"ID","mz","MF","Name","category"
6468,512.0624619,"C21H20O13S","({6-[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-6-yl]-3,4,5-trihydroxyoxan-2-yl}methoxy)sulfonic acid",0
6469,512.0802199,"C21H20O15","3,4,5-trihydroxy-6-{[3,5,7-trihydroxy-4-oxo-2-(3,4,5-trihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-6-yl]oxy}oxane-2-carboxylic acid",0
6470,512.0988472,"C22H24O12S","3,4,5-trihydroxy-6-{[3-hydroxy-2-(3-methoxyphenyl)-5-sulfino-3,4-dihydro-2H-1-benzopyran-7-yl]oxy}oxane-2-carboxylate",0
6471,512.1166055,"C22H24O14","6-{4-[(1E)-3-[(3-carboxy-5,6-dihydroxycyclohex-3-en-1-yl)oxy]-3-oxoprop-1-en-1-yl]-2-hydroxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6472,512.1318616,"C26H24O11","3,4,5-trihydroxy-6-(2-{5-hydroxy-8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-4-yl}phenoxy)oxane-2-carboxylic acid",0
6473,512.152991,"C23H28O13","3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",0
6474,512.1682471,"C27H28O10","3,4,5-trihydroxy-6-{4-[3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)prop-2-enoyl]phenoxy}oxane-2-carboxylic acid",0
6475,512.2046326,"C28H32O9","Physalin M",0
6476,512.2468914,"C22H40O13","Ethyl 3-hydroxyoctanoate O-[glucosyl-(1->6)-glucoside]",0
6477,512.2774036,"C30H40O7","3,7,11,15,23-Pentaoxolanost-8-en-26-oic acid",0
6478,512.3114197,"C24H49O9P","1-Stearoylglycerophosphoglycerol",0
6479,512.3137891,"C31H44O6","Carindone",0
6480,512.3501746,"C32H48O5","11a,12a-Epoxy-3b-hydroxy-28,13-oleananolide 3-acetate",0
6481,512.3865602,"C33H52O4","Methyl 3b-hydroxy-13(18)-oleanen-28-oate",0
6482,512.444075,"C31H60O5","DG(14:0/14:0/0:0)",0
6483,512.4593312,"C35H60O2","Chatenaytrienin 1",0
6484,513.0063098,"C9H18N5O14P3","2,5-Diaminopyrimidine nucleoside triphosphate",0
6485,513.1423667,"C29H23NO8","Dioxinoacrimarine A",0
6486,513.1781008,"C22H31N3O9S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-hydroxy-1-(4-methoxyphenyl)-3-oxopentyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6487,513.1787522,"C30H27NO7","Acrimarine H",0
6488,513.2057548,"C20H35NO14","Validamycin B",0
6489,513.2070922,"C21H31N5O10","trans-Zeatin-O-glucoside riboside",0
6490,513.2760234,"C26H43NO7S","Sulfolithocholylglycine",0
6491,513.3279174,"C29H41F2N5O","Maraviroc",0
6492,513.9673152,"C10HF19O2","Perfluorodecanoic acid",0
6493,514.0417264,"C20H18O14S","[5-(3-{[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-5,7-dihydroxy-4-oxo-4H-chromen-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",0
6494,514.0594845,"C20H18O16","4-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4',5,5',6,6'-pentahydroxy-[1,1'-biphenyl]-2,2'-dicarboxylic acid",0
6495,514.0781119,"C21H22O13S","(4-{5,7-dihydroxy-4-oxo-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-2-yl}phenyl)oxidanesulfonic acid",0
6496,514.1093092,"C22H22N6O5S2","Cefpirome",0
6497,514.1111261,"C25H22O12","6-[1-(2H-1,3-benzodioxol-5-yl)-3-(4-methoxy-1-benzofuran-5-yl)-1,3-dioxopropan-2-yl]-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6498,514.1475117,"C26H26O11","2'',6''-Di-O-acetylononin",0
6499,514.1838972,"C27H30O10","3,4,5-trihydroxy-6-{4-[3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)propanoyl]phenoxy}oxane-2-carboxylic acid",0
6500,514.1951306,"C26H30N2O9","Nb-trans-Feruloylserotonin glucoside",0
6501,514.1991533,"C31H30O7","2-[5-(2,4-dihydroxyphenyl)-6-(5-hydroxy-2,2-dimethyl-2H-chromene-6-carbonyl)-3-methylcyclohex-2-en-1-yl]benzene-1,3-diol",0
6502,514.2202827,"C28H34O9","(7alpha,10beta)-1(10->19)-Abeo-7-acetoxyisoobacun-3,10-olide",0
6503,514.2368762,"C33H30N4O2","Telmisartan",0
6504,514.2566682,"C29H38O8","Lucidenic acid D2",0
6505,514.2777976,"C26H42O10","Capsianoside V",0
6506,514.2930537,"C30H42O7","Ganoderenic acid A",0
6507,514.3083098,"C34H42O4","Flavidulol C",0
6508,514.3658247,"C32H50O5","16-Acetylpriverogenin A",0
6509,514.405581,"C30H58O4S","Didodecyl thiobispropanoate",0
6510,514.4749812,"C35H62O2","Muridienin 1",0
6511,515.1573653,"C21H29N3O10S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-oxobutan-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6512,515.1580168,"C29H25NO8","Neoacrimarine G",0
6513,515.2214049,"C20H37NO14","Alpha-Trisaccharide",0
6514,515.2883027,"C29H41NO7","Candoxatril",0
6515,515.2916735,"C26H45NO7S","Taurocholic acid",0
6516,515.3011893,"C26H46NO7P","LysoPC(18:4(6Z,9Z,12Z,15Z))",0
6517,515.4702302,"C34H61NO2","1,1'-(1,4-Dihydro-4-nonyl-3,5-pyridinediyl)bis[1-decanone]",0
6518,516.048132,"C30H12O9","Trisjuglone",0
6519,516.0573765,"C20H20O14S","[5-(3-{[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-5,7-dihydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",0
6520,516.0903907,"C24H20O13","7-{3-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-4,5-dihydroxyphenyl}-6,11-dihydroxy-3-methyl-2<U+00A8>p<U+00A8>[<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BB><U+00A6>]trideca-1,3,5(13),6,9,11-hexaen-2-ylium",0
6521,516.093762,"C21H24O13S","(3-{3,5,7-trihydroxy-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-3,4-dihydro-2H-1-benzopyran-2-yl}phenyl)oxidanesulfonic acid",0
6522,516.1267762,"C25H24O12","1,3-Dicaffeoylquinic acid",0
6523,516.1326495,"C18H28O17","b-D-Glucuronopyranosyl-(1->3)-a-D-galacturonopyranosyl-(1->2)-L-rhamnose",0
6524,516.1631617,"C26H28O11","Luteone 7-glucoside",0
6525,516.1842911,"C23H32O13","Cyclocalopin D",0
6526,516.1995472,"C27H32O10","3,4,5-trihydroxy-6-{4-[1-hydroxy-3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)propyl]phenoxy}oxane-2-carboxylic acid",0
6527,516.2148034,"C31H32O7","2-(6-{2,4-dihydroxy-3-[(1E)-3-methylbut-1-en-1-yl]benzoyl}-5-(2,4-dihydroxyphenyl)-3-methylcyclohex-2-en-1-yl)benzene-1,3-diol",0
6528,516.23191,"C23H36N2O11","Perindoprilat glucuronide",0
6529,516.2359328,"C28H36O9","Austalide A",0
6530,516.2518744,"C25H36N6O4S","Udenafil",0
6531,516.2570621,"C25H40O11","Eriojaposide B",0
6532,516.2723183,"C29H40O8","Lucidenic acid E2",0
6533,516.3087038,"C30H44O7","Cucurbitacin D",0
6534,516.3095722,"C31H48O2S2","Probucol",0
6535,516.3450893,"C31H48O6","Fusidic Acid",0
6536,516.3662186,"C28H52O8","Menthol propylene glycol carbonate",0
6537,516.3814748,"C32H52O5","22-Acetylpriverogenin B",0
6538,517.1042667,"C24H23NO10S","4beta-(2-Aminoethylthio)epicatechin 3-gallate",0
6539,517.1366299,"C20H27N3O11S","2-amino-4-[(2-{[1-carboxy-2-hydroxy-2-(4-hydroxy-3-methoxyphenyl)ethyl]sulfanyl}-1-[(carboxymethyl)-C-hydroxycarbonimidoyl]ethyl)-C-hydroxycarbonimidoyl]butanoic acid",0
6540,517.1372813,"C28H23NO9","Neoacrimarine J",0
6541,517.1631189,"C23H27N5O7S","Piperacillin",0
6542,517.224453,"C29H32ClN5O2","Pyronaridine",0
6543,517.3168394,"C26H48NO7P","LysoPC(18:3(6Z,9Z,12Z))",0
6544,517.3225797,"C30H47NO4S","Retapamulin",0
6545,518.1060408,"C24H22O13","6''-Malonylgenistin",0
6546,518.1246682,"C25H26O10S","{[4-(5,7-dihydroxy-4-oxo-3,4-dihydro-2H-1-benzopyran-2-yl)-5-hydroxy-13,13-dimethyl-8-oxatetracyclo[7.4.1.0<U+00A9><U+00A7><U+00BA><U+0088>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>Z.0<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BA><U+0088>,<U+00A9><U+00A7><U+00BA>g<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>]tetradeca-2(7),3,5-trien-9-yl]methoxy}sulfonic acid",0
6547,518.1271701,"C21H26O15","3,4,5-trihydroxy-6-{2-hydroxy-4-[(1E)-3-oxo-3-[(3,4,5,6-tetrahydroxyoxan-2-yl)methoxy]prop-1-en-1-yl]phenoxy}oxane-2-carboxylic acid",0
6548,518.1424263,"C25H26O12","Medicarpin 3-O-(6'-malonylglucoside)",0
6549,518.1482995,"C18H30O17","6-[(6-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methoxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6550,518.1576824,"C29H26O9","6-(2,4-dihydroxyphenyl)-2-{3-[(2E)-3-(2,4-dihydroxyphenyl)prop-2-enoyl]-2,6-dihydroxyphenyl}-4-methylcyclohex-3-ene-1-carboxylic acid",0
6551,518.1635556,"C22H30O14","(6-{[3,4-dihydroxy-2,5-bis(hydroxymethyl)oxolan-2-yl]oxy}-3,4,5-trihydroxyoxan-2-yl)methyl (2E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",0
6552,518.1788118,"C26H30O11","Lupiwighteone hydrate 7-glucoside",0
6553,518.184685,"C19H34O16","Ciceritol",0
6554,518.1860224,"C20H30N4O12","Poly-g-D-glutamate",0
6555,518.1940679,"C30H30O8","(-)-Gossypol",0
6556,518.2165347,"C28H30N4O6","NPC",0
6557,518.2304534,"C31H34O7","2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5-hydroxy-8,8-dimethyl-4H,8H-pyrano[3,2-g]chromen-4-one",0
6558,518.2363267,"C24H38O12","6S,9R-Dihydroxy-4,7E-megastigmadien-3-one 9-[apiosyl-(1->6)-glucoside]",0
6559,518.2515828,"C28H38O9","Austalide G",0
6560,518.2562268,"C25H44O7P2","Geranylfarnesyl diphosphate",0
6561,518.2727122,"C25H42O11","Blumenol C O-[rhamnosyl-(1->6)-glucoside]",0
6562,518.2879683,"C29H42O8","Corchoroside B",0
6563,518.3243538,"C30H46O7","Perulactone",0
6564,518.3971248,"C32H54O5","Ganoderiol C",0
6565,519.0994728,"C20H21N7O6S2","Ceforanide",0
6566,519.1740608,"C25H29NO11","Gravacridonetriol glucoside",0
6567,519.2944507,"C27H41N3O7","Vignatic acid B",0
6568,519.3324895,"C26H50NO7P","LysoPC(18:2(9Z,12Z))",0
6569,520.0853053,"C23H20O14","3',4',5-Trihydroxy-3-methoxy-6,7-methylenedioxyflavone 4'-glucuronide",0
6570,520.1005615,"C27H20O11","Melitric acid B",0
6571,520.101247,"C20H20N6O9S","Latamoxef",0
6572,520.1216909,"C24H24O13","Eujambolin",0
6573,520.1580763,"C25H28O12","3,4,5-trihydroxy-6-[(2-{9-[(3-methylbut-2-enoyl)oxy]-2-oxo-2H,8H,9H-furo[2,3-h]chromen-8-yl}propan-2-yl)oxy]oxane-2-carboxylic acid",0
6574,520.1733325,"C29H28O9","6-(2,4-dihydroxyphenyl)-2-{3-[3-(2,4-dihydroxyphenyl)propanoyl]-2,6-dihydroxyphenyl}-4-methylcyclohex-3-ene-1-carboxylic acid",0
6575,520.1792057,"C22H32O14","Citrusin F",0
6576,520.1944619,"C26H32O11","(7'S,8'S)-4,7'-Epoxy-3,8'-bilign-7-ene-3',5-dimethoxy-4',9,9'-triol 4'-glucoside",0
6577,520.209718,"C30H32O8","Divanillyltetrahydrofuran ferulate",0
6578,520.2227812,"C28H37ClO7","Beclometasone dipropionate",0
6579,520.2308474,"C27H36O10","Myricanol 5-glucoside",0
6580,520.2420808,"C26H36N2O9","Purothionin AII",0
6581,520.2461035,"C31H36O7","2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5,7-dihydroxy-6-(3-methylbut-2-en-1-yl)-4H-chromen-4-one",0
6582,520.2519767,"C24H40O12","7,8-Dihydrovomifoliol 9-[apiosyl-(1->6)-glucoside]",0
6583,520.2672329,"C28H40O9","Withaperuvin D",0
6584,520.3036184,"C29H44O8","24,25-Diacetylvulgaroside",0
6585,520.352891,"C27H53O7P","LysoPA(24:1(15Z)/0:0)",0
6586,520.3763894,"C31H52O6","Cyclopassifloic acid B",0
6587,520.3916455,"C35H52O3","Ginsenoyne A linoleate",0
6588,520.5583169,"C36H72O","5-Hexatriacontanone",0
6589,521.0113952,"C11H18N5O13P3","6-Thioguanosine-5'- O- triphosphate",0
6590,521.2638193,"C28H35N5O5","Morphiceptin",0
6591,521.3481395,"C26H52NO7P","LysoPC(18:1(9Z))",0
6592,521.5899514,"C36H75N","Tridodecylamine",0
6593,522.0468118,"C22H18O13S","{5-[5,7-dihydroxy-3-(3,4,5-trihydroxybenzoyloxy)-3,4-dihydro-2H-1-benzopyran-2-yl]-2-hydroxyphenyl}oxidanesulfonic acid",0
6594,522.1009554,"C23H22O14","Myricetin 3-(6-acetylgalactoside)",0
6595,522.1195828,"C24H26O11S","{2-[(3-methylbut-2-enoyl)oxy]-2-{9-[(3-methylbut-2-enoyl)oxy]-2-oxo-2H,8H,9H-furo[2,3-h]chromen-8-yl}propoxy}sulfonic acid",0
6596,522.1373409,"C24H26O13","Salviaflaside",0
6597,522.1860805,"C23H28F2N6O4S","Ticagrelor",0
6598,522.2101119,"C26H34O11","Isolariciresinol 9-O-beta-D-glucoside",0
6599,522.2366015,"C29H34N2O7","Bargustanine",0
6600,522.2384313,"C28H39ClO7","4-Deoxyphysalolactone",0
6601,522.2617536,"C31H38O7","2-(2,4-dihydroxy-5-methoxyphenyl)-3-(3,7-dimethylocta-2,6-dien-1-yl)-5,7-dihydroxy-6-(3-methylbut-2-en-1-yl)-3,4-dihydro-2H-1-benzopyran-4-one",0
6602,522.2676268,"C24H42O12","7,8-Dihydro-3b,6a-dihydroxy-alpha-ionol 9-[apiosyl-(1->6)-glucoside]",0
6603,522.2763583,"C27H42N2O6S","(1S,16R)-5,7,11-trihydroxy-3-[3-hydroxy-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-8,8,10,12,16-pentamethyl-17-oxa-4-azabicyclo[14.1.0]heptadec-4-en-9-one",0
6604,522.2828829,"C28H42O9","Physangulide",0
6605,522.3206059,"C30H42N4O4","Metabolite M6",0
6606,522.3321556,"C26H51O8P","PA(10:0/13:0)",0
6607,522.3403978,"C26H50O10","Polysorbate 20",0
6608,522.3685411,"C27H55O7P","LysoPA(24:0/0:0)",0
6609,522.4072956,"C35H54O3","Panaxydol linoleate",0
6610,522.501196,"C34H66O3","Tetrahydro-6-(2-hydroxy-16,19-dimethylhexacosyl)-4-methyl-2H-pyran-2-one",0
6611,522.9906598,"C10H16N5O14P3","Guanosine triphosphate",0
6612,523.02901,"C19H17N5O7S3","Ceftiofur",0
6613,523.1624507,"C23H29N3O9S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[2-hydroxy-1-(1-oxo-1H-isochromen-3-yl)butyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6614,523.2910187,"C24H46NO9P","1-Oleoylglycerophosphoserine",0
6615,523.3637896,"C26H54NO7P","LysoPC(18:0)",0
6616,523.9569168,"C10H15N4O13P3S","6-Mercaptopurine ribonucleoside triphosphate",0
6617,523.9746754,"C10H15N4O15P3","Xanthosine 5-triphosphate",0
6618,524.0624619,"C22H20O13S","{2-[5,7-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-4-oxo-4H-chromen-6-yl]-4-hydroxy-6-methyl-5-oxooxan-3-yl}oxidanesulfonic acid",0
6619,524.1107322,"C30H20O9","Sennidin C",0
6620,524.1166055,"C23H24O14","6-{3,5-dihydroxy-2-[3-(4-hydroxy-3-methoxyphenyl)-2-oxopropanoyl]-6-methoxyphenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6621,524.152991,"C24H28O13","6-{3,5-dihydroxy-2-[3-(3,4,5-trimethoxyphenyl)propanoyl]phenoxy}-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6622,524.1893765,"C25H32O12","Ligustroside",0
6623,524.225762,"C26H36O11","Mascaroside",0
6624,524.2920083,"C27H44N2O6S","11-[(2R,3S)-3-[2-amino-3-methyl-4-(2-methyl-1,3-thiazol-4-yl)but-3-en-1-yl]-2-methyloxiran-2-yl]-3,7-dihydroxy-4,4,6,8-tetramethyl-5-oxoundecanoic acid",0
6625,524.3070811,"C23H40N8O6","VPGPR Enterostatin",0
6626,524.3716151,"C26H55NO7P","1-Stearoylglycerophosphocholine",0
6627,524.4229457,"C35H56O3","Flavidulol D",0
6628,524.444075,"C32H60O5","DG(14:1(9Z)/15:0/0:0)",0
6629,524.4593312,"C36H60O2","Retinyl palmitate",0
6630,524.4705646,"C35H60N2O","Nb-Pentacosanoyltryptamine",0
6631,524.516846,"C34H68O3","25-Methyl-21-tritriacontene-1,9,11-triol",0
6632,524.5532315,"C35H72O2","erythro-8,10-Pentatriacontanediol",0
6633,524.8933947,"C15H13I2NO4","3,5-Diiodothyronine",0
6634,524.9618582,"C10H15ClN5O12P3","2-Chloro-2'-deoxyadenosine-5'-triphosphate",0
6635,525.1035123,"C18H23N9O4S3","Cefotiam",0
6636,525.2798632,"C24H39N5O8","Desmosine",0
6637,525.2855393,"C27H44NO7P","LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",0
6638,525.3066687,"C24H48NO9P","1-Stearoylglycerophosphoserine",0
6639,526.0569824,"C25H18O11S","4-[6,11-dihydroxy-7-(4-hydroxy-3,5-dimethoxyphenyl)-2,8-dioxatricyclo[7.3.1.0<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>e,<U+00A9><U+00A7><U+00BA>g<U+00A9><U+00A7><U+00BB><U+00A6>]trideca-1(13),4,6,9,11-pentaen-3-ylidene]cyclohexa-2,5-dien-1-ylidene hydrogen sulfuric acidium",0
6640,526.0688372,"C16H24N4O10P2S","3-Carboxy-1-hydroxypropylthiamine diphosphate",0
6641,526.0781119,"C22H22O13S","({6-[5,7-dihydroxy-2-(4-methoxyphenyl)-4-oxo-4H-chromen-6-yl]-3,4,5-trihydroxyoxan-2-yl}methoxy)sulfonic acid",0
6642,526.1263823,"C30H22O9","3-[5,7-dihydroxy-2-(3-hydroxyphenyl)-4-oxo-3,4-dihydro-2H-1-benzopyran-8-yl]-5,7-dihydroxy-2-phenyl-3,4-dihydro-2H-1-benzopyran-4-one",0
6643,526.1475117,"C27H26O11","6-(2-{8,8-dimethyl-2-oxo-2H,8H-pyrano[2,3-f]chromen-3-yl}-5-methoxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6644,526.168641,"C24H30O13","Demethyloleuropein",0
6645,526.1838972,"C28H30O10","Physalin A",0
6646,526.1897704,"C21H34O15","Stachyoside A",0
6647,526.2050266,"C25H34O12","Phaseolus e",0
6648,526.2566682,"C30H38O8","Ganosporeric acid A",0
6649,526.3294392,"C32H46O6","(24E)-3alpha-Acetoxy-15alpha-hydroxy-23-oxo-7,9(11),24-lanostatrien-26-oic acid",0
6650,526.3658247,"C33H50O5","3alpha-Acetomethoxy-11alpha-oxo-12-ursen-24-oic acid",0
6651,526.4233396,"C31H58O6","TG(8:0/8:0/i-12:0)",0
6652,526.4597251,"C32H62O5","DG(14:0/15:0/0:0)",0
6653,527.1549478,"C30H32Cl3NO","Lumefantrine",0
6654,527.1791462,"C27H29NO10","Daunorubicin",0
6655,527.1937508,"C23H33N3O9S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-hydroxy-1-(4-methoxyphenyl)-4-methyl-3-oxopentan-2-yl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6656,527.2090065,"C27H33N3O6S","Gliquidone",0
6657,527.226765,"C27H33N3O8","Rolitetracycline",0
6658,527.2301363,"C24H37N3O8S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(2,3-dihydroxy-2-pentyl-1-phenylpropyl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6659,527.2326383,"C20H37N3O13","Hygromycin B",0
6660,527.3011893,"C27H46NO7P","LysoPE(0:0/22:5(4Z,7Z,10Z,13Z,16Z))",0
6661,527.3610737,"C32H49NO5","Daphniphylline",0
6662,528.0573765,"C21H20O14S","{4-[3-(4-hydroxy-3,6-dioxo-2-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}cyclohexa-1,4-dien-1-yl)-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid",0
6663,528.0937618,"C22H24O13S","4-{7-[(6-carboxy-3,4,5-trihydroxyoxan-2-yl)oxy]-3-hydroxy-5-sulfino-3,4-dihydro-2H-1-benzopyran-2-yl}-2-methoxybenzen-1-olate",0
6664,528.1267762,"C26H24O12","6-(4-{3,5-dihydroxy-8,8-dimethyl-4-oxo-4H,8H-pyrano[2,3-f]chromen-2-yl}phenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6665,528.1631617,"C27H28O11","3,4,5-trihydroxy-6-{2-hydroxy-5-[3-(5-methoxy-2,2-dimethyl-2H-chromen-6-yl)prop-2-enoyl]phenoxy}oxane-2-carboxylic acid",0
6666,528.1665326,"C24H32O11S","17-beta-estradiol 3-sulfate-17-(beta-D-glucuronide)",0
6667,528.1995472,"C28H32O10","Physalin L",0
6668,528.2206766,"C25H36O12","16,17-Dihydro-16a,17-dihydroxygibberellin A4 17-glucoside",0
6669,528.2211474,"C27H30F6N2O2","Dutasteride",0
6670,528.2570621,"C26H40O11","ent-6R,16bOH,17-Trihydroxy-7-oxo-6,7-seco-19,6-kauranolide 6-O-glucoside",0
6671,528.2723183,"C30H40O8","Physapubenolide",0
6672,528.3450893,"C32H48O6","Ganoderic acid V",0
6673,528.3814748,"C33H52O5","Tsugaric acid B",0
6674,528.3927081,"C32H52N2O4","Rocuronium",0
6675,529.0652015,"C21H21O14S","[5-(5,7-dihydroxy-3-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-5H-chromen-2-yl)-2-hydroxyphenyl]oxidanesulfonic acid",0
6676,529.1647452,"C26H29Cl2N5O3","<U+00A1><U+0268>[<U+00A9><U+00B4>Bosutinib",0
6677,529.1808775,"C24H27N5O9","Gluten exorphin B4",0
6678,529.183793,"C28H22F3N7O","Nilotinib",0
6679,529.2006695,"C20H35NO15","O-6-deoxy-a-L-galactopyranosyl-(1->2)-O-b-D-galactopyranosyl-(1->3)-2-(acetylamino)-2-deoxy-D-Galactose",0
6680,529.2392608,"C23H39N5O5S2","Malformin",0
6681,529.270938,"C26H43NO8S","N-[(3a,5b,7b)-7-hydroxy-24-oxo-3-(sulfooxy)cholan-24-yl]-Glycine",0
6682,529.3168394,"C27H48NO7P","LysoPE(0:0/22:4(7Z,10Z,13Z,16Z))",0
6683,530.0730266,"C21H22O14S","{4-[(2,4-dihydroxy-3-oxo-6-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-2,3-dihydro-1-benzofuran-2-yl)methyl]phenyl}oxidanesulfonic acid",0
6684,530.1060408,"C25H22O13","6-({11,15-dimethoxy-13-oxo-6,8,20-trioxapentacyclo[10.8.0.0<U+00A9><U+00A7><U+00BA><U+0088>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g.0<U+00A9><U+00A7><U+00BB><U+00A6>,<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>Z.0<U+00A9><U+00A7><U+00BA>g<U+00A6><U+00A3><U+00A8><U+00B9><U+00A9><c8>,<U+00A9><U+00A7><U+00BA>g<U+00A6><U+00A3><U+00A8><U+00B9><U+00A8>g]icosa-1(12),2(9),4,10,14,16,18-heptaen-17-yl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0
6685,530.1424263,"C26H26O12","Formononetin 7-(6''-methylmalonylglucoside)",0
6686,530.1487608,"C26H28Cl2N4O4","Ketoconazole",0
6687,530.1576824,"C30H26O9","8-[3,7-dihydroxy-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-4-yl]-2-(3-hydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol",0
6688,530.1788118,"C27H30O11","3,4,5-trihydroxy-6-({4-hydroxy-7-methoxy-2,2-dimethyl-6-[(2E)-3-phenylprop-2-enoyl]-3,4-dihydro-2H-1-benzopyran-5-yl}oxy)oxane-2-carboxylic acid",0
6689,530.1940679,"C31H30O8","Artonin Q",0
6690,530.2151973,"C28H34O10","7-Acetoxy-6-hydroxylimonin",0
6691,530.2727122,"C26H42O11","Cinncassiol D2 glucoside",0
6692,530.2879683,"C30H42O8","Cavipetin A",0
6693,530.3090977,"C27H46O10","(S)-Nerolidol 3-O-[a-L-rhamnopyranosyl-(1->2)-b-D-glucopyranoside]",0
6694,530.3104351,"C28H42N4O6","Kukoamine A",0
6695,530.3243538,"C31H46O7","3-keto Fusidic acid",0
6696,530.3660995,"C38H46N2","Hexafluronium",0
6697,530.3971248,"C33H54O5","alpha-Tocopherol succinate",0
6698,530.4698959,"C35H62O3","Sabadelin",0
6699,531.0649042,"C23H17NO14","2-[({3-[3,4-dihydroxy-5-(3,4,5-trihydroxybenzoyloxy)benzoyloxy]-4,5-dihydroxyphenyl}(hydroxy)methylidene)amino]acetic acid",0
6700,531.1522799,"C21H29N3O11S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-{[1-(4,5-dihydroxy-2,3-dimethoxyphenyl)-3-oxopropyl]sulfanyl}ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6701,531.1529314,"C29H25NO9","Neoacrimarine F",0
6702,531.1740608,"C26H29NO11","Alkaloid RC",0
6703,531.1803953,"C26H31Cl2N5O3","Terconazole",0
6704,531.2039216,"C26H33N3O7S","2-amino-4-({1-[(carboxymethyl)-C-hydroxycarbonimidoyl]-2-[(1-hydroxy-2,4-diphenylbutan-2-yl)sulfanyl]ethyl}-C-hydroxycarbonimidoyl)butanoic acid",0
6705,531.2468318,"C28H37NO9","Petasinoside",0
